name,phone,principal_contact,url,address,accreditation
"MedicalBillingConcepts, Inc.",+18004369305,,https://www.bbb.org/us/fl/boynton-beach/profile/medical-billing/medical-billing-concepts-inc-0633-4002981,211 S Federal Hwy 7 & 8,Not Accredited
Lauren WadsworthMedicalBilling,+19723834489,,https://www.bbb.org/us/tx/murphy/profile/medical-billing/lauren-wadsworth-medical-billing-0875-91339777,120 E FM 544,Not Accredited
"MedicalBillingTechnologies, Inc.",+15596276267,,https://www.bbb.org/us/ca/visalia/profile/billing-services/medical-billing-technologies-inc-1126-83001343,PO Box 709,Not Accredited
Penny LaneMedicalBilling,+17145196130,,https://www.bbb.org/us/ca/orange/profile/medical-billing/penny-lane-medical-billing-1126-1000054505,"Orange,CA92869",Not Accredited
BenedictBillingSolutions,+18055875108,,https://www.bbb.org/us/ca/simi-valley/profile/medical-billing/benedict-billing-solutions-1236-92025010,PO Box 871,Not Accredited
RainierBillingLLC,+13604743836,,https://www.bbb.org/us/wa/marysville/profile/medical-billing/rainier-billing-llc-1296-1000119066,"Marysville,WA98270-6854",Not Accredited
MediProBillingSolutions,+13608728957,,https://www.bbb.org/us/wa/orting/profile/medical-billing/medipro-billing-solutions-1296-1000041502,1320 Riddell Ave NE,Not Accredited
KingstonMedicalBillingLLC,+13178547109,,https://www.bbb.org/us/in/indianapolis/profile/medical-billing/kingston-medical-billing-llc-0382-90046149,"Indianapolis,IN46256-3461",Not Accredited
AdvantageBillingServices,+12067953781,,https://www.bbb.org/us/wa/kirkland/profile/billing-services/advantage-billing-services-1296-22943638,11631 NE 155th St,Not Accredited
LibertyBillingLLC,+14252181944,,https://www.bbb.org/us/ca/palm-desert/profile/medical-billing/liberty-billing-llc-1296-1000012359,74401 Hovley Lane East,Not Accredited
UnifiedBillingLLC,+14259391293,,https://www.bbb.org/us/wa/bothell/profile/medical-billing/unified-billing-llc-1296-1000035606,12100 NE 195th St Ste 325,Not Accredited
BillingAlly LLC,+13609535300,,https://www.bbb.org/us/wa/vancouver/profile/medical-billing/billing-ally-llc-1296-1000063665,800 NE Tenney Rd Ste 110-222,Not Accredited
BillingSolutions Unlimited,+18886925592,,https://www.bbb.org/us/nc/rocky-mount/profile/medical-billing/billing-solutions-unlimited-0593-90287371,261 Whetstone Ct.,Not Accredited
TriangleBillingSystems,+19195621882,,https://www.bbb.org/us/nc/wake-forest/profile/medical-billing/triangle-billing-systems-0593-90078667,422 Wild Duck Ct,Not Accredited
GuardianBillingLLC,+16127303502,,https://www.bbb.org/us/mn/shakopee/profile/medical-billing/guardian-billing-llc-0704-1000047625,1715 Fox Run,Not Accredited
CoastalBillingLLC,+18337239219,,https://www.bbb.org/us/nc/wilmington/profile/medical-billing/coastal-billing-llc-0593-90051103,PO Box 7641,Not Accredited
EliteMedicalBillingLLC,+18662898072,,https://www.bbb.org/us/sc/simpsonville/profile/medical-billing/elite-medical-billing-llc-0673-90001934/addressId/84464,2607 Woodruff Rd,Not Accredited
PhysicianBillingService,+12543082225,,https://www.bbb.org/us/tx/round-rock/profile/medical-billing/physician-billing-service-0825-1000134893,595 Round Rock West Dr Ste 403,Not Accredited
MercerBillingServices,+19713338250,,https://www.bbb.org/us/wa/richland/profile/medical-billing/mercer-billing-services-1296-1000123012,"Richland,WA99352-8421",Not Accredited
